index,aria-level,title,id,href,parent,l0_id,l1_id,l2_id,l3_id,l4_id,l5_id,l6_id,l7_id,l8_id,l0_title,l1_title,l2_title,l3_title,l4_title,l5_title,l6_title,l7_title,l8_title
4162,5,Create a Conversation Intelligence Rule to Trigger an Action,voice_conversation_intelligence_rule_create_leaf,/s/articleView?id=sf.voice_conversation_intelligence_rule_create.htm&language=en_US&type=5,voice_intelligence_rule_create_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_intelligence_take_action_on_signals_leaf,voice_intelligence_rule_create_leaf,voice_conversation_intelligence_rule_create_leaf,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Taking Action Based on Intelligence Signals,Automatically Trigger an Action Based on a Conversation Intelligence Signal,Create a Conversation Intelligence Rule to Trigger an Action,,,
4163,5,Create a Custom Component to Trigger an Action,voice_conversation_intelligence_custom_component_leaf,/s/articleView?id=sf.voice_conversation_intelligence_custom_component.htm&language=en_US&type=5,voice_intelligence_rule_create_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_intelligence_take_action_on_signals_leaf,voice_intelligence_rule_create_leaf,voice_conversation_intelligence_custom_component_leaf,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Taking Action Based on Intelligence Signals,Automatically Trigger an Action Based on a Conversation Intelligence Signal,Create a Custom Component to Trigger an Action,,,
4196,3,Set Up a Next Best Action,voice_conversation_intelligence_nba_leaf,/s/articleView?id=sf.voice_conversation_intelligence_nba.htm&language=en_US&type=5,voice_conversation_intelligence_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_conversation_intelligence_nba_leaf,,,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Set Up a Next Best Action,,,,,
4197,4,Create the Recommendations,voice_conversation_intelligence_recommendations_create_leaf,/s/articleView?id=sf.voice_conversation_intelligence_recommendations_create.htm&language=en_US&type=5,voice_conversation_intelligence_nba_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_conversation_intelligence_nba_leaf,voice_conversation_intelligence_recommendations_create_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Set Up a Next Best Action,Create the Recommendations,,,,
4198,4,Create the Recommendation Strategy Flow for Next Best Action,voice_conversation_intelligence_recommendation_strategy_create_leaf,/s/articleView?id=sf.voice_conversation_intelligence_recommendation_strategy_create.htm&language=en_US&type=5,voice_conversation_intelligence_nba_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_conversation_intelligence_nba_leaf,voice_conversation_intelligence_recommendation_strategy_create_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Set Up a Next Best Action,Create the Recommendation Strategy Flow for Next Best Action,,,,
4199,4,Pass the Rule Name as Input to a Flow,voice_conversation_intelligence_rule_pass_leaf,/s/articleView?id=sf.voice_conversation_intelligence_rule_pass.htm&language=en_US&type=5,voice_conversation_intelligence_nba_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_conversation_intelligence_nba_leaf,voice_conversation_intelligence_rule_pass_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Set Up a Next Best Action,Pass the Rule Name as Input to a Flow,,,,
4200,4,Add the Einstein Next Best Action Component to the Voice Call Record Page,voice_conversation_intelligence_add_nba_to_record_page_leaf,/s/articleView?id=sf.voice_conversation_intelligence_add_nba_to_record_page.htm&language=en_US&type=5,voice_conversation_intelligence_nba_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_conversation_intelligence_nba_leaf,voice_conversation_intelligence_add_nba_to_record_page_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Set Up a Next Best Action,Add the Einstein Next Best Action Component to the Voice Call Record Page,,,,
4205,3,Set Up an Autolaunched Flow,voice_conversation_intelligence_autolaunched_flow_setup_leaf,/s/articleView?id=sf.voice_conversation_intelligence_autolaunched_flow_setup.htm&language=en_US&type=5,voice_conversation_intelligence_leaf,service_cloud_leaf,support_productivity_leaf,voice_conversation_intelligence_leaf,voice_conversation_intelligence_autolaunched_flow_setup_leaf,,,,,,Service Cloud,Design and Optimize the Agent Experience,Conversation Intelligence,Set Up an Autolaunched Flow,,,,,
4278,2,Swarming,service_swarming_intro_leaf,/s/articleView?id=sf.service_swarming_intro.htm&language=en_US&type=5,support_productivity_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,,,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,,,,,,
4279,3,Set Up,set_up_swarming_leaf,/s/articleView?id=sf.set_up_swarming.htm&language=en_US&type=5,service_swarming_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,,,,,
4280,4,Turn On,turn_on_swarming_leaf,/s/articleView?id=sf.turn_on_swarming.htm&language=en_US&type=5,set_up_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,turn_on_swarming_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Turn On,,,,
4281,4,Set Up Permissions,set_up_perms_swarming_leaf,/s/articleView?id=sf.set_up_perms_swarming.htm&language=en_US&type=5,set_up_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,set_up_perms_swarming_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Set Up Permissions,,,,
4282,4,Set Up Console,console_objects_swarming_console_objects_swarming_leaf,/s/articleView?id=sf.console_objects_swarming.htm&language=en_US&type=5#console_objects_swarming,set_up_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,console_objects_swarming_console_objects_swarming_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Set Up Console,,,,
4283,4,Configure Swarming Flows,set_up_flows_swarming_leaf,/s/articleView?id=sf.set_up_flows_swarming.htm&language=en_US&type=5,set_up_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,set_up_flows_swarming_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Configure Swarming Flows,,,,
4284,5,Swarm with Actions & Recommendations,actions_and_recs_swarming_leaf,/s/articleView?id=sf.actions_and_recs_swarming.htm&language=en_US&type=5,set_up_flows_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,set_up_flows_swarming_leaf,actions_and_recs_swarming_leaf,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Configure Swarming Flows,Swarm with Actions & Recommendations,,,
4285,5,Swarm with Quick Actions,quick_actions_swarming_leaf,/s/articleView?id=sf.quick_actions_swarming.htm&language=en_US&type=5,set_up_flows_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,set_up_flows_swarming_leaf,quick_actions_swarming_leaf,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Configure Swarming Flows,Swarm with Quick Actions,,,
4286,5,Swarm with Dynamic Actions,dynamic_actions_swarming_leaf,/s/articleView?id=sf.dynamic_actions_swarming.htm&language=en_US&type=5,set_up_flows_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,set_up_flows_swarming_leaf,dynamic_actions_swarming_leaf,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Configure Swarming Flows,Swarm with Dynamic Actions,,,
4290,4,Set Up Expert Finder,prep_omni_for_swarming_prep_omni_for_swarming_leaf,/s/articleView?id=sf.prep_omni_for_swarming.htm&language=en_US&type=5#prep_omni_for_swarming,set_up_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,prep_omni_for_swarming_prep_omni_for_swarming_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Set Up Expert Finder,,,,
4291,4,Set Up Collaboration Tool,service_swarm_slack_collab_tool_leaf,/s/articleView?id=sf.service_swarm_slack_collab_tool.htm&language=en_US&type=5,set_up_swarming_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,set_up_swarming_leaf,service_swarm_slack_collab_tool_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Set Up,Set Up Collaboration Tool,,,,
4304,3,Use,swarming_in_lex_intro_leaf,/s/articleView?id=sf.swarming_in_lex_intro.htm&language=en_US&type=5,service_swarming_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,swarming_in_lex_intro_leaf,,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Use,,,,,
4305,4,Swarm in Lightning Experience,swarming_in_lex_leaf,/s/articleView?id=sf.swarming_in_lex.htm&language=en_US&type=5,swarming_in_lex_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,swarming_in_lex_intro_leaf,swarming_in_lex_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Use,Swarm in Lightning Experience,,,,
4306,4,Swarm in Slack,swarming_in_slack_leaf,/s/articleView?id=sf.swarming_in_slack.htm&language=en_US&type=5,swarming_in_lex_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,swarming_in_lex_intro_leaf,swarming_in_slack_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Use,Swarm in Slack,,,,
4307,4,Add Members to Swarm,add_members_swarm_leaf,/s/articleView?id=sf.add_members_swarm.htm&language=en_US&type=5,swarming_in_lex_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,swarming_in_lex_intro_leaf,add_members_swarm_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Use,Add Members to Swarm,,,,
4308,4,Close a Swarm,finish_swarming_leaf,/s/articleView?id=sf.finish_swarming.htm&language=en_US&type=5,swarming_in_lex_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,swarming_in_lex_intro_leaf,finish_swarming_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Use,Close a Swarm,,,,
4309,4,Reopen a Swarm,reopen_a_swarm_leaf,/s/articleView?id=sf.reopen_a_swarm.htm&language=en_US&type=5,swarming_in_lex_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,swarming_in_lex_intro_leaf,reopen_a_swarm_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Use,Reopen a Swarm,,,,
4310,4,Take Action in Slack,service_swarm_take_action_slack_leaf,/s/articleView?id=sf.service_swarm_take_action_slack.htm&language=en_US&type=5,swarming_in_lex_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,swarming_in_lex_intro_leaf,service_swarm_take_action_slack_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Use,Take Action in Slack,,,,
4317,3,Manage,service_swarm_manage_leaf,/s/articleView?id=sf.service_swarm_manage.htm&language=en_US&type=5,service_swarming_intro_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,service_swarm_manage_leaf,,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Manage,,,,,
4318,4,Swarming Considerations,service_swarming_limitations_leaf,/s/articleView?id=sf.service_swarming_limitations.htm&language=en_US&type=5,service_swarm_manage_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,service_swarm_manage_leaf,service_swarming_limitations_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Manage,Swarming Considerations,,,,
4319,4,Create a Swarm Report,create_swarm_report_leaf,/s/articleView?id=sf.create_swarm_report.htm&language=en_US&type=5,service_swarm_manage_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,service_swarm_manage_leaf,create_swarm_report_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Manage,Create a Swarm Report,,,,
4320,4,Change Slack Channel Name,service_swarm_change_slack_channel_name_leaf,/s/articleView?id=sf.service_swarm_change_slack_channel_name.htm&language=en_US&type=5,service_swarm_manage_leaf,service_cloud_leaf,support_productivity_leaf,service_swarming_intro_leaf,service_swarm_manage_leaf,service_swarm_change_slack_channel_name_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Swarming,Manage,Change Slack Channel Name,,,,
4369,2,Incident Management,incident_mgmt_leaf,/s/articleView?id=sf.incident_mgmt.htm&language=en_US&type=5,support_productivity_leaf,service_cloud_leaf,support_productivity_leaf,incident_mgmt_leaf,,,,,,,Service Cloud,Design and Optimize the Agent Experience,Incident Management,,,,,,
4370,3,What's Incident Management?,incident_mgmt_what_is_this_leaf,/s/articleView?id=sf.incident_mgmt_what_is_this.htm&language=en_US&type=5,incident_mgmt_leaf,service_cloud_leaf,support_productivity_leaf,incident_mgmt_leaf,incident_mgmt_what_is_this_leaf,,,,,,Service Cloud,Design and Optimize the Agent Experience,Incident Management,What's Incident Management?,,,,,
4371,4,Customer Service Incident Management Objects and Fields,incident_mgmt_objects_leaf,/s/articleView?id=sf.incident_mgmt_objects.htm&language=en_US&type=5,incident_mgmt_what_is_this_leaf,service_cloud_leaf,support_productivity_leaf,incident_mgmt_leaf,incident_mgmt_what_is_this_leaf,incident_mgmt_objects_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Incident Management,What's Incident Management?,Customer Service Incident Management Objects and Fields,,,,
4372,4,Cases and Incidents,incident_mgmt_case_vs_incident_leaf,/s/articleView?id=sf.incident_mgmt_case_vs_incident.htm&language=en_US&type=5,incident_mgmt_what_is_this_leaf,service_cloud_leaf,support_productivity_leaf,incident_mgmt_leaf,incident_mgmt_what_is_this_leaf,incident_mgmt_case_vs_incident_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Incident Management,What's Incident Management?,Cases and Incidents,,,,
4373,4,Example of an Incident,incident_mgmt_example_leaf,/s/articleView?id=sf.incident_mgmt_example.htm&language=en_US&type=5,incident_mgmt_what_is_this_leaf,service_cloud_leaf,support_productivity_leaf,incident_mgmt_leaf,incident_mgmt_what_is_this_leaf,incident_mgmt_example_leaf,,,,,Service Cloud,Design and Optimize the Agent Experience,Incident Management,What's Incident Management?,Example of an Incident,,,,
